SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,MonthlyDataUsageGB,NumberOfComplaints,SatisfactionScore,AvgCallDuration,Gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.966712755452636,-1.5537365284007068,-0.3087221017565459,-1.2336988185628863,1.0120564515115278,0.3412518229235351,1.684877200148226,0.5774174818654334,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.966712755452636,0.0,0.0,-2.417178676754318e-16,0.0,0.0,-3.316841084246136e-16,2.280318487964504e-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0344334388468663,-1.6987967902149197,-0.2790706774995383,-1.3030120534469,-1.5053061407834056,-1.0345255847108097,-0.9292245472869332,0.2115615036886016,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.966712755452636,-1.6987967902149197,1.107133406515578,-1.3030120534469,-1.290236301987517,1.0291405267407074,-0.1823383337340305,-0.3661058302748164,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.966712755452636,1.0089947636503904,1.6433299951631366,2.009730024006973,0.0,-0.3466368808936371,-1.6761107608398358,0.3527690742129929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0344334388468663,-0.7317283781201661,0.6468303442401232,-0.0845502324578466,0.4579529085026754,1.7170292305578796,-1.3026676540633844,2.280318487964504e-16,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.966712755452636,-1.3119694253770182,1.4693043742261738,-0.6817549777740696,-1.2192931259958175,1.0291405267407074,-3.316841084246136e-16,2.280318487964504e-16,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0344334388468663,0.3804002957888006,-0.2402414314486946,0.2697339494048263,-1.6733294523426936,-0.0026925289850509,-0.5557814405104818,-1.3224661942809202,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.966712755452636,-0.1998407514680515,-0.7930286979543408,-0.4854560694714153,-1.8331382908924163,0.0,1.3114340933717743,1.103736608365437,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0344334388468663,1.1057016048598658,0.165700686355579,1.3330117295626855,1.4989506698966646,-0.3466368808936371,1.684877200148226,1.674985416395928,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0344334388468663,0.4771071369982759,1.773584466006421,1.6913462707030902,-0.7824325159416685,-1.0345255847108097,-3.316841084246136e-16,1.5401963718044638,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.966712755452636,-0.2481941720727892,-1.5427861398815388,-0.7962865937285047,0.5251622331263907,-0.0026925289850509,0.1911047730424207,-1.823111217049216,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.966712755452636,0.0,0.0,-1.1601385534125903,0.0,0.0,-3.316841084246136e-16,2.280318487964504e-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0344334388468663,-1.6987967902149197,0.4886894148694146,-1.2200541043031272,1.2196585875714478,0.0,-0.1823383337340305,-1.7974371133175084,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0344334388468663,0.4771071369982759,0.6715398644542965,0.9123378004836536,0.0,-1.3784699366193955,-1.3026676540633844,-0.3661058302748164,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0344334388468663,0.7188742400219644,-0.1844685143938463,0.4834940522315591,0.314573015972083,-1.0345255847108097,0.564547879818872,-1.566370179732141,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.966712755452636,-1.505383107795969,-1.3334612043529002,-2.417178676754318e-16,0.5371105575039401,-0.6905812328022233,0.9379909865953232,1.5016852162069023,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.966712755452636,1.540882390302505,1.6892191041323157,3.16170110456933,-1.0564972063517073,-1.3784699366193955,0.1911047730424207,-0.6741950750553063,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.966712755452636,1.4441755490930297,1.1290189815624172,2.362945804012921,0.0942757852610164,1.0291405267407074,0.564547879818872,0.5003951706703107,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0344334388468663,0.9606413430456529,-0.0429182628812259,0.7818864653208119,-0.4747631632197722,-0.6905812328022233,-0.9292245472869332,2.280318487964504e-16,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.966712755452636,1.5892358109072426,1.6945140013210664,2.8717123896665515,0.1084644204593566,1.7170292305578796,0.564547879818872,1.4054073272129994,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
-0.966712755452636,0.2353400339745875,0.3136048144947019,0.6399856893650128,0.0,1.7170292305578796,-0.1823383337340305,-0.3981984599394508,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.966712755452636,0.7672276606267021,-1.0330640371777375,-0.0531041360181363,-1.6322570872948676,0.0,-1.6761107608398358,2.280318487964504e-16,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
-0.966712755452636,1.7342960727214558,-0.9261071139649591,0.4463763897166002,0.4631803004178536,0.3412518229235351,-3.316841084246136e-16,0.0703539331642107,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.966712755452636,-1.7471502108196575,-1.1022506937774226,-1.1353526934230085,-0.2903109056413539,-1.3784699366193955,-1.3026676540633844,0.8662511488471425,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0344334388468663,1.5892358109072426,-0.5678190708594479,0.5909029891411648,0.8522476129618047,0.3412518229235351,-0.9292245472869332,1.1679218676947056,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0344334388468663,0.4771071369982759,0.0555668248295503,0.2530913314276909,0.9859194919356388,1.0291405267407074,-0.9292245472869332,-0.4559651933357928,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.966712755452636,0.3320468751840629,0.553993146864015,0.5387373382859725,-1.739792006692812,-0.0026925289850509,-1.3026676540633844,1.4182443790788537,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.966712755452636,-1.021848901748592,-0.5441685300830249,-0.7443973453437088,0.6782501392137419,-0.0026925289850509,1.3114340933717743,1.0138772453044604,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.966712755452636,-1.5537365284007068,-0.4742758871915065,-1.136761282935605,0.7880253694324771,-1.0345255847108097,-1.6761107608398358,0.7122065264568977,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.966712755452636,0.0902797721603745,-1.190145987110696,-0.5087217158738176,1.1218316817302627,1.0291405267407074,-0.9292245472869332,-1.078562208829699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0344334388468663,-0.1031339102585762,1.7185175352434063,0.9323929258837594,0.9433535863406186,-0.3466368808936371,-0.5557814405104818,-1.1363289422260408,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0344334388468663,0.8639345018361775,1.5688484413747,2.212774215673724,0.4661673815122407,-1.3784699366193955,0.9379909865953232,1.289873860420316,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0344334388468663,-1.4086762665864936,0.0615677083101352,-1.210135507961596,-0.3776830276521836,1.0291405267407074,-3.316841084246136e-16,0.3848617038776272,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0344334388468663,-0.4899612750964777,1.085247831468739,0.0798560831067648,-1.8659961829306773,-0.6905812328022233,1.684877200148226,-0.9694472679699422,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.966712755452636,1.540882390302505,0.9271069020980304,2.073563048372165,0.2391492183388028,1.3730848786492935,-0.9292245472869332,1.379733223481292,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0344334388468663,0.2353400339745875,-0.8523315464683565,-2.417178676754318e-16,1.382454507215558,1.0291405267407074,1.3114340933717743,0.9625290378410456,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.966712755452636,0.4287537163935382,1.1646712893000102,1.171087720799519,-1.057243976625304,0.3412518229235351,-0.9292245472869332,-0.7897285418479899,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.966712755452636,1.3474687078835543,1.696984953342484,2.8801214032851488,1.3391418313469416,-1.3784699366193955,0.9379909865953232,0.0960280368959181,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.966712755452636,-0.7317283781201661,-0.97940907899839,-1.1145268303650662,-1.3925438294702834,-1.3784699366193955,0.9379909865953232,-0.7704729640492093,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0344334388468663,-1.5537365284007068,-1.537844235838704,-1.1493907496598703,1.664733670635162,0.3412518229235351,-1.6761107608398358,1.2256886010910473,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.966712755452636,0.0,0.0,-1.1542437391881757,0.0,0.0,-3.316841084246136e-16,2.280318487964504e-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.966712755452636,-0.2965475926775269,1.5420209622850265,0.5309289684972749,0.3758081784070234,-1.0345255847108097,-0.9292245472869332,-1.4315811351406769,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0344334388468663,1.6375892315119804,-0.0446832286108096,1.3959570767633365,0.0,-1.3784699366193955,-0.1823383337340305,-1.1748400978236022,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0344334388468663,-0.8767886399343792,-0.3570821627471423,-0.7649308596348856,1.4855088049719216,-1.7224142885279816,-0.5557814405104818,-0.2184797338174984,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0344334388468663,-0.5383146957012154,0.304426992700866,-0.2227195750632946,-1.057990746898901,0.6851961748321213,0.1911047730424207,-1.232606831219944,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.966712755452636,1.3474687078835543,0.8349756910137562,2.0458324389864373,0.7208160448087619,-0.6905812328022233,-0.5557814405104818,2.280318487964504e-16,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.966712755452636,-1.4570296871912314,-1.4443010521707629,-2.417178676754318e-16,-0.521809690456373,-1.7224142885279816,-0.1823383337340305,-1.1042363125614063,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.966712755452636,-0.4899612750964777,0.0958080434640609,-0.4718326169401479,-0.8526289216597711,-1.3784699366193955,-3.316841084246136e-16,-1.033632527299211,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0344334388468663,0.5254605576030137,-0.9423447986771302,-0.162851863061865,1.6400902516064664,1.7170292305578796,0.1911047730424207,1.73275214979227,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0344334388468663,1.250761866674079,0.0,2.132761015926097,-0.1947243106209588,0.6851961748321213,0.564547879818872,2.280318487964504e-16,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.966712755452636,1.4441755490930297,1.227504069273193,2.444718411793263,-0.2141403377344765,-0.6905812328022233,-1.6761107608398358,0.1024465628288451,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0344334388468663,1.2991152872788163,-0.1258716521716643,0.8860051497462758,0.0,0.0,-1.3026676540633844,0.2950023408166511,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.966712755452636,-1.505383107795969,0.0643916534774693,-1.1520537811534968,1.4795346427831468,-0.0026925289850509,-3.316841084246136e-16,0.1152836146946985,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0344334388468663,-1.6020899490054443,0.0086187364226212,-1.0405891695340366,-0.0483573369959791,-0.6905812328022233,-1.3026676540633844,-1.7460889058540934,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
